regiao;estado;coduf;data;semanaEpidemiologica;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos
Nordeste;PI;22;2022-07-23;29;3273227;383617;505;7851;2
Nordeste;PI;22;2022-07-24;30;3273227;383672;55;7853;2
Nordeste;PI;22;2022-07-25;30;3273227;383777;105;7856;3
Nordeste;PI;22;2022-07-26;30;3273227;384199;422;7864;8
Nordeste;PI;22;2022-07-27;30;3273227;384687;488;7870;6
Nordeste;PI;22;2022-07-28;30;3273227;385385;698;7874;4
Nordeste;PI;22;2022-07-29;30;3273227;386237;852;7877;3
Nordeste;PI;22;2022-07-30;30;3273227;386654;417;7879;2
Nordeste;PI;22;2022-07-31;31;3273227;388661;2007;7880;1
Nordeste;PI;22;2022-08-01;31;3273227;386755;-1906;7885;5
Nordeste;PI;22;2022-08-02;31;3273227;387650;895;7894;9
Nordeste;PI;22;2022-08-03;31;3273227;388436;786;7896;2
Nordeste;PI;22;2022-08-04;31;3273227;388983;547;7900;4
Nordeste;PI;22;2022-08-05;31;3273227;389543;560;7901;1
Nordeste;PI;22;2022-08-06;31;3273227;390077;534;7902;1
Nordeste;PI;22;2022-08-07;32;3273227;390197;120;7902;0
Nordeste;PI;22;2022-08-08;32;3273227;390344;147;7902;0
Nordeste;PI;22;2022-08-09;32;3273227;390965;621;7908;6
Nordeste;PI;22;2022-08-10;32;3273227;391829;864;7910;2
Nordeste;PI;22;2022-08-11;32;3273227;392321;492;7912;2
Nordeste;PI;22;2022-08-12;32;3273227;392887;566;7913;1
Nordeste;PI;22;2022-08-13;32;3273227;393103;216;7914;1
Nordeste;PI;22;2022-08-14;33;3273227;393156;53;7914;0
Nordeste;PI;22;2022-08-15;33;3273227;393156;0;7915;1
Nordeste;PI;22;2022-08-16;33;3273227;393282;126;7917;2
Nordeste;PI;22;2022-08-17;33;3273227;393681;399;7917;0
Nordeste;PI;22;2022-08-18;33;3273227;393999;318;7921;4
Nordeste;PI;22;2022-08-19;33;3273227;394424;425;7924;3
Nordeste;PI;22;2022-08-20;33;3273227;394941;517;7925;1
Nordeste;PI;22;2022-08-21;34;3273227;395150;209;7925;0
Nordeste;PI;22;2022-08-22;34;3273227;395150;0;7925;0
Nordeste;PI;22;2022-08-23;34;3273227;395584;434;7928;3
Nordeste;PI;22;2022-08-24;34;3273227;396045;461;7928;0
Nordeste;PI;22;2022-08-25;34;3273227;396312;267;7929;1
Nordeste;PI;22;2022-08-26;34;3273227;396503;191;7929;0
Nordeste;PI;22;2022-08-27;34;3273227;396915;412;7933;4
Nordeste;PI;22;2022-08-28;35;3273227;396948;33;7933;0
Nordeste;PI;22;2022-08-29;35;3273227;396954;6;7933;0
Nordeste;PI;22;2022-08-30;35;3273227;397255;301;7936;3
Nordeste;PI;22;2022-08-31;35;3273227;397774;519;7937;1
Nordeste;PI;22;2022-09-01;35;3273227;398193;419;7938;1
Nordeste;PI;22;2022-09-02;35;3273227;398577;384;7938;0
Nordeste;PI;22;2022-09-03;35;3273227;398739;162;7940;2
Nordeste;PI;22;2022-09-04;36;3273227;399140;401;7942;2
Nordeste;PI;22;2022-09-05;36;3273227;399159;19;7941;-1
Nordeste;PI;22;2022-09-06;36;3273227;399634;475;7942;1
Nordeste;PI;22;2022-09-07;36;3273227;399820;186;7943;1
Nordeste;PI;22;2022-09-08;36;3273227;399936;116;7943;0
Nordeste;PI;22;2022-09-09;36;3273227;400100;164;7944;1
Nordeste;PI;22;2022-09-10;36;3273227;400160;60;7945;1
Nordeste;PI;22;2022-09-11;37;3273227;400216;56;7945;0
Nordeste;PI;22;2022-09-12;37;3273227;400275;59;7945;0
Nordeste;PI;22;2022-09-13;37;3273227;400473;198;7945;0
Nordeste;PI;22;2022-09-14;37;3273227;400756;283;7945;0
Nordeste;PI;22;2022-09-15;37;3273227;400966;210;7947;2
Nordeste;PI;22;2022-09-16;37;3273227;401102;136;7948;1
Nordeste;PI;22;2022-09-17;37;3273227;401304;202;7948;0
Nordeste;PI;22;2022-09-18;38;3273227;401305;1;7948;0
Nordeste;PI;22;2022-09-19;38;3273227;401305;0;7948;0
Nordeste;PI;22;2022-09-20;38;3273227;401583;278;7951;3
Nordeste;PI;22;2022-09-21;38;3273227;401777;194;7952;1
Nordeste;PI;22;2022-09-22;38;3273227;401799;22;7952;0
Nordeste;PI;22;2022-09-23;38;3273227;401799;0;7952;0
Nordeste;PI;22;2022-09-24;38;3273227;401799;0;7952;0
Nordeste;PI;22;2022-09-25;39;3273227;401799;0;7952;0
Nordeste;PI;22;2022-09-26;39;3273227;401799;0;7952;0
Nordeste;PI;22;2022-09-27;39;3273227;401821;22;7954;2
Nordeste;PI;22;2022-09-28;39;3273227;401821;0;7954;0
Nordeste;PI;22;2022-09-29;39;3273227;401821;0;7954;0
Nordeste;PI;22;2022-09-30;39;3273227;401821;0;7954;0
Nordeste;PI;22;2022-10-01;39;3273227;401821;0;7954;0
Nordeste;PI;22;2022-10-02;40;3273227;401821;0;7954;0
Nordeste;PI;22;2022-10-03;40;3273227;401821;0;7954;0
Nordeste;PI;22;2022-10-04;40;3273227;403158;1337;7956;2
Nordeste;PI;22;2022-10-05;40;3273227;403158;0;7956;0
Nordeste;PI;22;2022-10-06;40;3273227;403158;0;7956;0
Nordeste;PI;22;2022-10-07;40;3273227;403158;0;7956;0
Nordeste;PI;22;2022-10-08;40;3273227;403158;0;7956;0
Nordeste;PI;22;2022-10-09;41;3273227;403158;0;7956;0
Nordeste;PI;22;2022-10-10;41;3273227;403158;0;7956;0
Nordeste;PI;22;2022-10-11;41;3273227;403697;539;7956;0
Nordeste;PI;22;2022-10-12;41;3273227;403697;0;7956;0
Nordeste;PI;22;2022-10-13;41;3273227;403697;0;7956;0
Nordeste;PI;22;2022-10-14;41;3273227;403697;0;7956;0
Nordeste;PI;22;2022-10-15;41;3273227;403697;0;7956;0
Nordeste;PI;22;2022-10-16;42;3273227;403697;0;7956;0
Nordeste;PI;22;2022-10-17;42;3273227;403697;0;7956;0
Nordeste;PI;22;2022-10-18;42;3273227;404034;337;7958;2
Nordeste;PI;22;2022-10-19;42;3273227;404034;0;7958;0
Nordeste;PI;22;2022-10-20;42;3273227;404034;0;7958;0
Nordeste;PI;22;2022-10-21;42;3273227;404034;0;7958;0
Nordeste;PI;22;2022-10-22;42;3273227;404034;0;7958;0
Nordeste;PI;22;2022-10-23;43;3273227;404034;0;7958;0
Nordeste;PI;22;2022-10-24;43;3273227;404034;0;7958;0
Nordeste;PI;22;2022-10-25;43;3273227;404480;446;7959;1
Nordeste;PI;22;2022-10-26;43;3273227;404480;0;7959;0
Nordeste;PI;22;2022-10-27;43;3273227;404480;0;7959;0
Nordeste;PI;22;2022-10-28;43;3273227;404480;0;7959;0
Nordeste;PI;22;2022-10-29;43;3273227;404480;0;7959;0
Nordeste;PI;22;2022-10-30;44;3273227;404480;0;7959;0
Nordeste;PI;22;2022-10-31;44;3273227;404480;0;7959;0
Nordeste;PI;22;2022-11-01;44;3273227;404893;413;7959;0
Nordeste;PI;22;2022-11-02;44;3273227;404893;0;7959;0
Nordeste;PI;22;2022-11-03;44;3273227;404893;0;7959;0
Nordeste;PI;22;2022-11-04;44;3273227;404893;0;7959;0
Nordeste;PI;22;2022-11-05;44;3273227;404893;0;7959;0
Nordeste;PI;22;2022-11-06;45;3273227;404893;0;7959;0
Nordeste;PI;22;2022-11-07;45;3273227;404893;0;7959;0
Nordeste;PI;22;2022-11-08;45;3273227;404893;0;7959;0
Nordeste;PI;22;2022-11-09;45;3273227;405043;150;7960;1
Nordeste;PI;22;2022-11-10;45;3273227;405043;0;7960;0
Nordeste;PI;22;2022-11-11;45;3273227;405043;0;7960;0
Nordeste;PI;22;2022-11-12;45;3273227;405043;0;7960;0
Nordeste;PI;22;2022-11-13;46;3273227;405043;0;7960;0
Nordeste;PI;22;2022-11-14;46;3273227;405043;0;7960;0
Nordeste;PI;22;2022-11-15;46;3273227;405043;0;7960;0
Nordeste;PI;22;2022-11-16;46;3273227;405152;109;7960;0
Nordeste;PI;22;2022-11-17;46;3273227;405152;0;7960;0
Nordeste;PI;22;2022-11-18;46;3273227;405152;0;7960;0
Nordeste;PI;22;2022-11-19;46;3273227;405152;0;7960;0
Nordeste;PI;22;2022-11-20;47;3273227;405152;0;7960;0
Nordeste;PI;22;2022-11-21;47;3273227;405152;0;7960;0
Nordeste;PI;22;2022-11-22;47;3273227;405311;159;7964;4
Nordeste;PI;22;2022-11-23;47;3273227;405311;0;7964;0
Nordeste;PI;22;2022-11-24;47;3273227;405311;0;7964;0
Nordeste;PI;22;2022-11-25;47;3273227;405311;0;7964;0
Nordeste;PI;22;2022-11-26;47;3273227;405311;0;7964;0
Nordeste;PI;22;2022-11-27;48;3273227;405311;0;7964;0
Nordeste;PI;22;2022-11-28;48;3273227;405311;0;7964;0
Nordeste;PI;22;2022-11-29;48;3273227;405723;412;7969;5
Nordeste;PI;22;2022-11-30;48;3273227;405723;0;7969;0
Nordeste;PI;22;2022-12-01;48;3273227;405723;0;7969;0
Nordeste;PI;22;2022-12-02;48;3273227;405723;0;7969;0
Nordeste;PI;22;2022-12-03;48;3273227;405723;0;7969;0
Nordeste;PI;22;2022-12-04;49;3273227;405723;0;7969;0
Nordeste;PI;22;2022-12-05;49;3273227;405723;0;7969;0
Nordeste;PI;22;2022-12-06;49;3273227;406778;1055;7979;10
Nordeste;PI;22;2022-12-07;49;3273227;406778;0;7979;0
Nordeste;PI;22;2022-12-08;49;3273227;406778;0;7979;0
Nordeste;PI;22;2022-12-09;49;3273227;406778;0;7979;0
Nordeste;PI;22;2022-12-10;49;3273227;406778;0;7979;0
Nordeste;PI;22;2022-12-11;50;3273227;406778;0;7979;0
Nordeste;PI;22;2022-12-12;50;3273227;406778;0;7979;0
Nordeste;PI;22;2022-12-13;50;3273227;408687;1909;7988;9
Nordeste;PI;22;2022-12-14;50;3273227;408687;0;7988;0
Nordeste;PI;22;2022-12-15;50;3273227;408687;0;7988;0
Nordeste;PI;22;2022-12-16;50;3273227;408687;0;7988;0
Nordeste;PI;22;2022-12-17;50;3273227;408687;0;7988;0
Nordeste;PI;22;2022-12-18;51;3273227;408687;0;7988;0
Nordeste;PI;22;2022-12-19;51;3273227;408687;0;7988;0
Nordeste;PI;22;2022-12-20;51;3273227;411408;2721;8006;18
Nordeste;PI;22;2022-12-21;51;3273227;411408;0;8006;0
Nordeste;PI;22;2022-12-22;51;3273227;411408;0;8006;0
Nordeste;PI;22;2022-12-23;51;3273227;411408;0;8006;0
Nordeste;PI;22;2022-12-24;51;3273227;411408;0;8006;0
Nordeste;PI;22;2022-12-25;52;3273227;411408;0;8006;0
Nordeste;PI;22;2022-12-26;52;3273227;411408;0;8006;0
Nordeste;PI;22;2022-12-27;52;3273227;411408;0;8006;0
Nordeste;PI;22;2022-12-28;52;3273227;413535;2127;8027;21
Nordeste;PI;22;2022-12-29;52;3273227;413535;0;8027;0
Nordeste;PI;22;2022-12-30;52;3273227;413535;0;8027;0
Nordeste;PI;22;2022-12-31;52;3273227;413535;0;8027;0
Nordeste;PI;22;2023-01-01;1;3273227;413535;0;8027;0
Nordeste;PI;22;2023-01-02;1;3273227;413535;0;8027;0
Nordeste;PI;22;2023-01-03;1;3273227;415049;1514;8036;9
Nordeste;PI;22;2023-01-04;1;3273227;415049;0;8036;0
Nordeste;PI;22;2023-01-05;1;3273227;415049;0;8036;0
Nordeste;PI;22;2023-01-06;1;3273227;415049;0;8036;0
Nordeste;PI;22;2023-01-07;1;3273227;415049;0;8036;0
Nordeste;PI;22;2023-01-08;2;3273227;415049;0;8036;0
Nordeste;PI;22;2023-01-09;2;3273227;415049;0;8036;0
Nordeste;PI;22;2023-01-10;2;3273227;415049;0;8036;0
Nordeste;PI;22;2023-01-11;2;3273227;417383;2334;8045;9
Nordeste;PI;22;2023-01-12;2;3273227;417383;0;8045;0
Nordeste;PI;22;2023-01-13;2;3273227;417383;0;8045;0
Nordeste;PI;22;2023-01-14;2;3273227;417383;0;8045;0
Nordeste;PI;22;2023-01-15;3;3273227;417383;0;8045;0
Nordeste;PI;22;2023-01-16;3;3273227;417383;0;8045;0
Nordeste;PI;22;2023-01-17;3;3273227;417383;0;8045;0
Nordeste;PI;22;2023-01-18;3;3273227;418951;1568;8052;7
Nordeste;PI;22;2023-01-19;3;3273227;418951;0;8052;0
Nordeste;PI;22;2023-01-20;3;3273227;418951;0;8052;0
Nordeste;PI;22;2023-01-21;3;3273227;418951;0;8052;0
Nordeste;PI;22;2023-01-22;4;3273227;418951;0;8052;0
Nordeste;PI;22;2023-01-23;4;3273227;418951;0;8052;0
Nordeste;PI;22;2023-01-24;4;3273227;418951;0;8052;0
Nordeste;PI;22;2023-01-25;4;3273227;420800;1849;8058;6
Nordeste;PI;22;2023-01-26;4;3273227;420800;0;8058;0
Nordeste;PI;22;2023-01-27;4;3273227;420800;0;8058;0
Nordeste;PI;22;2023-01-28;4;3273227;420800;0;8058;0
Nordeste;PI;22;2023-01-29;5;3273227;420800;0;8058;0
Nordeste;PI;22;2023-01-30;5;3273227;420800;0;8058;0
Nordeste;PI;22;2023-01-31;5;3273227;420800;0;8058;0
