data,regiao,estado,obitos_novos,obitos_acumulado,casos_novos,casos_acumulado
2021-10-15,Norte,AC,1,1842,7,88001
2021-10-16,Norte,AC,0,1842,4,88005
2021-10-17,Norte,AC,0,1842,2,88007
2021-10-18,Norte,AC,0,1842,3,88010
2021-10-19,Norte,AC,0,1842,1,88011
2021-10-20,Norte,AC,0,1842,8,88019
2021-10-21,Norte,AC,0,1842,3,88022
2021-10-22,Norte,AC,1,1843,1,88023
2021-10-23,Norte,AC,1,1844,1,88024
2021-10-24,Norte,AC,0,1844,9,88033
2021-10-25,Norte,AC,0,1844,5,88038
2021-10-26,Norte,AC,1,1845,2,88040
2021-10-27,Norte,AC,0,1845,7,88047
2021-10-28,Norte,AC,0,1845,2,88049
2021-10-29,Norte,AC,0,1845,1,88050
2021-10-30,Norte,AC,0,1845,0,88050
2021-10-31,Norte,AC,0,1845,0,88050
2021-11-01,Norte,AC,0,1845,0,88050
2021-11-02,Norte,AC,0,1845,0,88050
2021-11-03,Norte,AC,0,1845,3,88053
2021-11-04,Norte,AC,0,1845,0,88053
2021-11-05,Norte,AC,0,1845,7,88060
2021-11-06,Norte,AC,0,1845,6,88066
2021-11-07,Norte,AC,0,1845,2,88068
2021-11-08,Norte,AC,0,1845,0,88068
2021-11-09,Norte,AC,0,1845,5,88073
2021-11-10,Norte,AC,0,1845,5,88078
2021-11-11,Norte,AC,0,1845,11,88089
2021-11-12,Norte,AC,0,1845,5,88094
2021-11-13,Norte,AC,0,1845,10,88104
2021-11-14,Norte,AC,0,1845,5,88109
2021-11-15,Norte,AC,0,1845,1,88110
2021-11-16,Norte,AC,0,1845,3,88113
2021-11-17,Norte,AC,0,1845,1,88114
2021-11-18,Norte,AC,0,1845,6,88120
2021-11-19,Norte,AC,0,1845,7,88127
2021-11-20,Norte,AC,0,1845,7,88134
2021-11-21,Norte,AC,0,1845,3,88137
2021-11-22,Norte,AC,0,1845,2,88139
2021-11-23,Norte,AC,0,1845,0,88139
2021-11-24,Norte,AC,0,1845,44,88183
2021-11-25,Norte,AC,1,1846,9,88192
2021-11-26,Norte,AC,0,1846,8,88200
2021-11-27,Norte,AC,0,1846,3,88203
2021-11-28,Norte,AC,0,1846,6,88209
2021-11-29,Norte,AC,0,1846,4,88213
2021-11-30,Norte,AC,2,1848,0,88213
2021-12-01,Norte,AC,1,1849,7,88220
2021-12-02,Norte,AC,0,1849,3,88223
2021-12-03,Norte,AC,0,1849,2,88225
2021-12-04,Norte,AC,0,1849,3,88228
2021-12-05,Norte,AC,0,1849,0,88228
2021-12-06,Norte,AC,0,1849,11,88239
2021-12-07,Norte,AC,0,1849,2,88241
2021-12-08,Norte,AC,0,1849,13,88254
2021-12-09,Norte,AC,0,1849,10,88264
2021-12-10,Norte,AC,0,1849,0,88264
2021-12-11,Norte,AC,0,1849,8,88272
2021-12-12,Norte,AC,0,1849,8,88280
2021-12-13,Norte,AC,0,1849,4,88284
2021-12-14,Norte,AC,0,1849,3,88287
2021-12-15,Norte,AC,1,1850,13,88300
2021-12-16,Norte,AC,0,1850,8,88308
2021-12-17,Norte,AC,0,1850,6,88314
2021-12-18,Norte,AC,0,1850,15,88329
2021-12-19,Norte,AC,0,1850,6,88335
2021-12-20,Norte,AC,0,1850,0,88335
2021-12-21,Norte,AC,0,1850,4,88339
2021-12-22,Norte,AC,0,1850,6,88345
2021-12-23,Norte,AC,0,1850,11,88356
2021-12-24,Norte,AC,0,1850,14,88370
2021-12-25,Norte,AC,0,1850,3,88373
2021-12-26,Norte,AC,0,1850,5,88378
2021-12-27,Norte,AC,0,1850,1,88379
2021-12-28,Norte,AC,0,1850,0,88379
2021-12-29,Norte,AC,1,1851,0,88379
2021-12-30,Norte,AC,0,1851,5,88384
2021-12-31,Norte,AC,0,1851,0,88384
2022-01-01,Norte,AC,0,1851,2,88386
2022-01-02,Norte,AC,0,1851,0,88386
2022-01-03,Norte,AC,0,1851,9,88395
2022-01-04,Norte,AC,1,1852,0,88395
2022-01-05,Norte,AC,0,1852,0,88395
2022-01-06,Norte,AC,0,1852,8,88403
2022-01-07,Norte,AC,0,1852,0,88403
2022-01-08,Norte,AC,0,1852,0,88403
2022-01-09,Norte,AC,0,1852,0,88403
2022-01-10,Norte,AC,0,1852,37,88440
2022-01-11,Norte,AC,2,1854,188,88628
2022-01-12,Norte,AC,0,1854,185,88813
2022-01-13,Norte,AC,0,1854,431,89244
2022-01-14,Norte,AC,0,1854,285,89529
2022-01-15,Norte,AC,0,1854,106,89635
2022-01-16,Norte,AC,0,1854,166,89801
2022-01-17,Norte,AC,0,1854,449,90250
2022-01-18,Norte,AC,0,1854,49,90299
2022-01-19,Norte,AC,0,1854,1172,91471
2022-01-20,Norte,AC,0,1854,310,91781
2022-01-21,Norte,AC,0,1854,223,92004
2022-01-22,Norte,AC,1,1855,1529,93533
2022-01-23,Norte,AC,2,1857,191,93724
2022-01-24,Norte,AC,0,1857,1367,95091
2022-01-25,Norte,AC,0,1857,503,95594
2022-01-26,Norte,AC,3,1860,938,96532
2022-01-27,Norte,AC,1,1861,302,96834
2022-01-28,Norte,AC,0,1861,596,97430
2022-01-29,Norte,AC,5,1866,399,97829
2022-01-30,Norte,AC,2,1868,320,98149
2022-01-31,Norte,AC,3,1871,3111,101260
2022-02-01,Norte,AC,6,1877,157,101417
2022-02-02,Norte,AC,0,1877,1449,102866
2022-02-03,Norte,AC,4,1881,2148,105014
2022-02-04,Norte,AC,5,1886,829,105843
2022-02-05,Norte,AC,8,1894,31,105874
2022-02-06,Norte,AC,3,1897,64,105938
2022-02-07,Norte,AC,2,1899,41,105979
2022-02-08,Norte,AC,6,1905,1885,107864
2022-02-09,Norte,AC,4,1909,930,108794
2022-02-10,Norte,AC,5,1914,623,109417
2022-02-11,Norte,AC,0,1914,956,110373
2022-02-12,Norte,AC,3,1917,57,110430
2022-02-13,Norte,AC,6,1923,13,110443
2022-02-14,Norte,AC,3,1926,2246,112689
2022-02-15,Norte,AC,8,1934,53,112742
2022-02-16,Norte,AC,3,1937,904,113646
2022-02-17,Norte,AC,3,1940,1177,114823
2022-02-18,Norte,AC,9,1949,1387,116210
2022-02-19,Norte,AC,4,1953,12,116222
2022-02-20,Norte,AC,3,1956,27,116249
2022-02-21,Norte,AC,3,1959,1601,117850
2022-02-22,Norte,AC,3,1962,586,118436
2022-02-23,Norte,AC,4,1966,654,119090
2022-02-24,Norte,AC,2,1968,22,119112
2022-02-25,Norte,AC,1,1969,1457,120569
2022-02-26,Norte,AC,0,1969,0,120569
2022-02-27,Norte,AC,2,1971,12,120581
2022-02-28,Norte,AC,1,1972,2,120583
2022-03-01,Norte,AC,2,1974,4,120587
2022-03-02,Norte,AC,2,1976,2,120589
2022-03-03,Norte,AC,0,1976,1315,121904
2022-03-04,Norte,AC,3,1979,156,122060
2022-03-05,Norte,AC,1,1980,458,122518
2022-03-06,Norte,AC,0,1980,95,122613
2022-03-07,Norte,AC,1,1981,1,122614
2022-03-08,Norte,AC,4,1985,195,122809
2022-03-09,Norte,AC,0,1985,251,123060
2022-03-10,Norte,AC,2,1987,97,123157
2022-03-11,Norte,AC,0,1987,181,123338
2022-03-12,Norte,AC,1,1988,32,123370
2022-03-13,Norte,AC,1,1989,6,123376
2022-03-14,Norte,AC,0,1989,2,123378
2022-03-15,Norte,AC,1,1990,3,123381
2022-03-16,Norte,AC,0,1990,62,123443
2022-03-17,Norte,AC,0,1990,145,123588
2022-03-18,Norte,AC,0,1990,65,123653
2022-03-19,Norte,AC,0,1990,14,123667
2022-03-20,Norte,AC,0,1990,2,123669
2022-03-21,Norte,AC,0,1990,0,123669
2022-03-22,Norte,AC,0,1990,41,123710
2022-03-23,Norte,AC,0,1990,27,123737
2022-03-24,Norte,AC,0,1990,9,123746
2022-03-25,Norte,AC,2,1992,30,123776
2022-03-26,Norte,AC,0,1992,1,123777
2022-03-27,Norte,AC,0,1992,31,123808
2022-03-28,Norte,AC,0,1992,0,123808
2022-03-29,Norte,AC,0,1992,0,123808
2022-03-30,Norte,AC,0,1992,4,123812
2022-03-31,Norte,AC,0,1992,0,123812
2022-04-01,Norte,AC,0,1992,0,123812
2022-04-02,Norte,AC,1,1993,1,123813
2022-04-03,Norte,AC,1,1994,0,123813
2022-04-04,Norte,AC,0,1994,2,123815
2022-04-05,Norte,AC,0,1994,1,123816
2022-04-06,Norte,AC,0,1994,3,123819
2022-04-07,Norte,AC,0,1994,1,123820
2022-04-08,Norte,AC,1,1995,2,123822
2022-04-09,Norte,AC,0,1995,3,123825
2022-04-10,Norte,AC,1,1996,0,123825
2022-04-11,Norte,AC,0,1996,0,123825
2022-04-12,Norte,AC,0,1996,278,124103
2022-04-13,Norte,AC,0,1996,137,124240
2022-04-14,Norte,AC,0,1996,69,124309
2022-04-15,Norte,AC,0,1996,45,124354
2022-04-16,Norte,AC,0,1996,0,124354
2022-04-17,Norte,AC,0,1996,0,124354
2022-04-18,Norte,AC,0,1996,63,124417
2022-04-19,Norte,AC,0,1996,83,124500
2022-04-20,Norte,AC,0,1996,26,124526
2022-04-21,Norte,AC,2,1998,1,124527
2022-04-22,Norte,AC,0,1998,106,124633
2022-04-23,Norte,AC,0,1998,0,124633
2022-04-24,Norte,AC,0,1998,2,124635
2022-04-25,Norte,AC,2,2000,35,124670
2022-04-26,Norte,AC,2,2002,2,124672
2022-04-27,Norte,AC,0,2002,0,124672
2022-04-28,Norte,AC,0,2002,246,124918
2022-04-29,Norte,AC,0,2002,0,124918
2022-04-30,Norte,AC,0,2002,3,124921
2022-05-01,Norte,AC,0,2002,0,124921
2022-05-02,Norte,AC,0,2002,0,124921
2022-05-03,Norte,AC,0,2002,48,124969
2022-05-04,Norte,AC,0,2002,0,124969
2022-05-05,Norte,AC,0,2002,0,124969
2022-05-06,Norte,AC,0,2002,0,124969
2022-05-07,Norte,AC,0,2002,0,124969
2022-05-08,Norte,AC,0,2002,0,124969
2022-05-09,Norte,AC,0,2002,0,124969
2022-05-10,Norte,AC,0,2002,0,124969
2022-05-11,Norte,AC,0,2002,0,124969
2022-05-12,Norte,AC,0,2002,0,124969
2022-05-13,Norte,AC,0,2002,1,124970
2022-05-14,Norte,AC,0,2002,0,124970
2022-05-15,Norte,AC,0,2002,0,124970
2022-05-16,Norte,AC,0,2002,0,124970
2022-05-17,Norte,AC,0,2002,2,124972
2022-05-18,Norte,AC,0,2002,1,124973
2022-05-19,Norte,AC,0,2002,0,124973
2022-05-20,Norte,AC,0,2002,0,124973
2022-05-21,Norte,AC,0,2002,1,124974
2022-05-22,Norte,AC,0,2002,0,124974
2022-05-23,Norte,AC,0,2002,0,124974
2022-05-24,Norte,AC,0,2002,0,124974
2022-05-25,Norte,AC,0,2002,0,124974
2022-05-26,Norte,AC,0,2002,0,124974
2022-05-27,Norte,AC,0,2002,1,124975
2022-05-28,Norte,AC,0,2002,0,124975
2022-05-29,Norte,AC,0,2002,0,124975
2022-05-30,Norte,AC,0,2002,136,125111
2022-05-31,Norte,AC,0,2002,0,125111
2022-06-01,Norte,AC,0,2002,0,125111
2022-06-02,Norte,AC,0,2002,0,125111
2022-06-03,Norte,AC,0,2002,0,125111
2022-06-04,Norte,AC,0,2002,0,125111
2022-06-05,Norte,AC,0,2002,0,125111
2022-06-06,Norte,AC,0,2002,8,125119
2022-06-07,Norte,AC,0,2002,0,125119
2022-06-08,Norte,AC,0,2002,0,125119
2022-06-09,Norte,AC,0,2002,27,125146
2022-06-10,Norte,AC,0,2002,18,125164
2022-06-11,Norte,AC,0,2002,12,125176
2022-06-12,Norte,AC,0,2002,1,125177
2022-06-13,Norte,AC,0,2002,2,125179
2022-06-14,Norte,AC,0,2002,23,125202
2022-06-15,Norte,AC,0,2002,22,125224
2022-06-16,Norte,AC,0,2002,1,125225
2022-06-17,Norte,AC,0,2002,1,125226
2022-06-18,Norte,AC,0,2002,26,125252
2022-06-19,Norte,AC,0,2002,0,125252
2022-06-20,Norte,AC,0,2002,5,125257
2022-06-21,Norte,AC,0,2002,6,125263
2022-06-22,Norte,AC,0,2002,91,125354
2022-06-23,Norte,AC,0,2002,74,125428
2022-06-24,Norte,AC,0,2002,72,125500
2022-06-25,Norte,AC,0,2002,1,125501
2022-06-26,Norte,AC,0,2002,82,125583
2022-06-27,Norte,AC,0,2002,9,125592
2022-06-28,Norte,AC,0,2002,167,125759
2022-06-29,Norte,AC,2,2004,9,125768
2022-06-30,Norte,AC,0,2004,427,126195
2022-07-01,Norte,AC,0,2004,300,126495
2022-07-02,Norte,AC,0,2004,409,126904
2022-07-03,Norte,AC,0,2004,162,127066
2022-07-04,Norte,AC,1,2005,109,127175
2022-07-05,Norte,AC,0,2005,530,127705
2022-07-06,Norte,AC,0,2005,461,128166
2022-07-07,Norte,AC,0,2005,561,128727
2022-07-08,Norte,AC,0,2005,1028,129755
2022-07-09,Norte,AC,1,2006,149,129904
2022-07-10,Norte,AC,1,2007,223,130127
2022-07-11,Norte,AC,0,2007,268,130395
2022-07-12,Norte,AC,0,2007,874,131269
2022-07-13,Norte,AC,1,2008,910,132179
2022-07-14,Norte,AC,0,2008,729,132908
2022-07-15,Norte,AC,1,2009,980,133888
2022-07-16,Norte,AC,0,2009,978,134866
2022-07-17,Norte,AC,0,2009,0,134866
2022-07-18,Norte,AC,0,2009,524,135390
2022-07-19,Norte,AC,0,2009,1238,136628
2022-07-20,Norte,AC,1,2010,862,137490
2022-07-21,Norte,AC,0,2010,785,138275
2022-07-22,Norte,AC,0,2010,898,139173
2022-07-23,Norte,AC,0,2010,0,139173
2022-07-24,Norte,AC,0,2010,870,140043
2022-07-25,Norte,AC,0,2010,381,140424
2022-07-26,Norte,AC,0,2010,727,141151
2022-07-27,Norte,AC,7,2017,773,141924
2022-07-28,Norte,AC,1,2018,827,142751
2022-07-29,Norte,AC,0,2018,430,143181
2022-07-30,Norte,AC,0,2018,0,143181
2022-07-31,Norte,AC,0,2018,4,143185
2022-08-01,Norte,AC,0,2018,984,144169
2022-08-02,Norte,AC,0,2018,561,144730
2022-08-03,Norte,AC,0,2018,0,144730
2022-08-04,Norte,AC,1,2019,744,145474
2022-08-05,Norte,AC,2,2021,12,145486
2022-08-06,Norte,AC,0,2021,1,145487
2022-08-07,Norte,AC,0,2021,1,145488
2022-08-08,Norte,AC,0,2021,745,146233
2022-08-09,Norte,AC,0,2021,337,146570
2022-08-10,Norte,AC,1,2022,313,146883
2022-08-11,Norte,AC,1,2023,276,147159
2022-08-12,Norte,AC,2,2025,255,147414
2022-08-13,Norte,AC,0,2025,98,147512
2022-08-14,Norte,AC,0,2025,1,147513
2022-08-15,Norte,AC,0,2025,1,147514
2022-08-16,Norte,AC,0,2025,271,147785
2022-08-17,Norte,AC,0,2025,137,147922
2022-08-18,Norte,AC,2,2027,0,147922
2022-08-19,Norte,AC,0,2027,343,148265
2022-08-20,Norte,AC,0,2027,5,148270
2022-08-21,Norte,AC,0,2027,155,148425
2022-08-22,Norte,AC,0,2027,26,148451
2022-08-23,Norte,AC,0,2027,140,148591
2022-08-24,Norte,AC,0,2027,77,148668
2022-08-25,Norte,AC,0,2027,100,148768
2022-08-26,Norte,AC,0,2027,89,148857
2022-08-27,Norte,AC,0,2027,40,148897
2022-08-28,Norte,AC,0,2027,1,148898
2022-08-29,Norte,AC,0,2027,15,148913
2022-08-30,Norte,AC,0,2027,88,149001
2022-08-31,Norte,AC,0,2027,48,149049
2022-09-01,Norte,AC,0,2027,80,149129
2022-09-02,Norte,AC,0,2027,72,149201
2022-09-03,Norte,AC,0,2027,23,149224
2022-09-04,Norte,AC,0,2027,4,149228
2022-09-05,Norte,AC,0,2027,0,149228
2022-09-06,Norte,AC,0,2027,11,149239
2022-09-07,Norte,AC,0,2027,34,149273
2022-09-08,Norte,AC,0,2027,23,149296
2022-09-09,Norte,AC,0,2027,82,149378
2022-09-10,Norte,AC,0,2027,32,149410
2022-09-11,Norte,AC,0,2027,0,149410
2022-09-12,Norte,AC,0,2027,2,149412
2022-09-13,Norte,AC,0,2027,41,149453
2022-09-14,Norte,AC,0,2027,40,149493
2022-09-15,Norte,AC,2,2029,36,149529
2022-09-16,Norte,AC,0,2029,28,149557
2022-09-17,Norte,AC,0,2029,12,149569
2022-09-18,Norte,AC,0,2029,1,149570
2022-09-19,Norte,AC,0,2029,3,149573
2022-09-20,Norte,AC,0,2029,40,149613
2022-09-21,Norte,AC,0,2029,14,149627
2022-09-22,Norte,AC,0,2029,29,149656
2022-09-23,Norte,AC,0,2029,11,149667
2022-09-24,Norte,AC,0,2029,1,149668
2022-09-25,Norte,AC,0,2029,0,149668
2022-09-26,Norte,AC,0,2029,0,149668
2022-09-27,Norte,AC,0,2029,23,149691
2022-09-28,Norte,AC,0,2029,11,149702
2022-09-29,Norte,AC,0,2029,11,149713
2022-09-30,Norte,AC,0,2029,10,149723
2022-10-01,Norte,AC,0,2029,7,149730
2022-10-02,Norte,AC,0,2029,0,149730
2022-10-03,Norte,AC,0,2029,0,149730
2022-10-04,Norte,AC,0,2029,6,149736
2022-10-05,Norte,AC,0,2029,8,149744
2022-10-06,Norte,AC,0,2029,5,149749
2022-10-07,Norte,AC,0,2029,7,149756
2022-10-08,Norte,AC,0,2029,0,149756
2022-10-09,Norte,AC,0,2029,0,149756
2022-10-10,Norte,AC,0,2029,0,149756
2022-10-11,Norte,AC,0,2029,0,149756
2022-10-12,Norte,AC,0,2029,0,149756
2022-10-13,Norte,AC,0,2029,0,149756
2022-10-14,Norte,AC,0,2029,0,149756
2022-10-15,Norte,AC,0,2029,0,149756
2022-10-16,Norte,AC,0,2029,0,149756
2022-10-17,Norte,AC,0,2029,0,149756
2022-10-18,Norte,AC,0,2029,0,149756
2022-10-19,Norte,AC,0,2029,0,149756
2022-10-20,Norte,AC,0,2029,0,149756
2022-10-21,Norte,AC,0,2029,0,149756
2022-10-22,Norte,AC,0,2029,0,149756
2022-10-23,Norte,AC,0,2029,0,149756
2022-10-24,Norte,AC,0,2029,0,149756
2022-10-25,Norte,AC,0,2029,0,149756
2022-10-26,Norte,AC,0,2029,0,149756
2022-10-27,Norte,AC,0,2029,0,149756
2022-10-28,Norte,AC,0,2029,0,149756
2022-10-29,Norte,AC,0,2029,0,149756
2022-10-30,Norte,AC,0,2029,0,149756
2022-10-31,Norte,AC,0,2029,98,149854
2022-11-01,Norte,AC,0,2029,17,149871
2022-11-02,Norte,AC,0,2029,12,149883
2022-11-03,Norte,AC,0,2029,0,149883
2022-11-04,Norte,AC,0,2029,2,149885
2022-11-05,Norte,AC,0,2029,31,149916
2022-11-06,Norte,AC,0,2029,0,149916
2022-11-07,Norte,AC,0,2029,21,149937
2022-11-08,Norte,AC,0,2029,37,149974
2022-11-09,Norte,AC,0,2029,0,149974
2022-11-10,Norte,AC,0,2029,31,150005
2022-11-11,Norte,AC,0,2029,50,150055
2022-11-12,Norte,AC,0,2029,36,150091
2022-11-13,Norte,AC,0,2029,7,150098
2022-11-14,Norte,AC,0,2029,13,150111
2022-11-15,Norte,AC,0,2029,9,150120
2022-11-16,Norte,AC,0,2029,4,150124
2022-11-17,Norte,AC,0,2029,2434,152558
2022-11-18,Norte,AC,0,2029,125,152683
2022-11-19,Norte,AC,0,2029,11,152694
2022-11-20,Norte,AC,0,2029,129,152823
2022-11-21,Norte,AC,0,2029,0,152823
2022-11-22,Norte,AC,0,2029,143,152966
2022-11-23,Norte,AC,0,2029,171,153137
2022-11-24,Norte,AC,0,2029,0,153137
2022-11-25,Norte,AC,0,2029,283,153420
2022-11-26,Norte,AC,0,2029,175,153595
2022-11-27,Norte,AC,0,2029,90,153685
2022-11-28,Norte,AC,0,2029,2,153687
2022-11-29,Norte,AC,0,2029,43,153730
2022-11-30,Norte,AC,0,2029,245,153975
2022-12-01,Norte,AC,0,2029,248,154223
2022-12-02,Norte,AC,0,2029,0,154223
2022-12-03,Norte,AC,3,2032,448,154671
2022-12-04,Norte,AC,0,2032,39,154710
2022-12-05,Norte,AC,0,2032,26,154736
2022-12-06,Norte,AC,0,2032,205,154941
2022-12-07,Norte,AC,0,2032,258,155199
2022-12-08,Norte,AC,0,2032,275,155474
2022-12-09,Norte,AC,0,2032,0,155474
2022-12-10,Norte,AC,0,2032,417,155891
2022-12-11,Norte,AC,0,2032,2,155893
2022-12-12,Norte,AC,1,2033,119,156012
2022-12-13,Norte,AC,0,2033,298,156310
2022-12-14,Norte,AC,0,2033,241,156551
2022-12-15,Norte,AC,1,2034,0,156551
2022-12-16,Norte,AC,1,2035,568,157119
2022-12-17,Norte,AC,0,2035,179,157298
2022-12-18,Norte,AC,0,2035,0,157298
2022-12-19,Norte,AC,0,2035,120,157418
2022-12-20,Norte,AC,0,2035,124,157542
2022-12-21,Norte,AC,1,2036,126,157668
2022-12-22,Norte,AC,0,2036,112,157780
2022-12-23,Norte,AC,0,2036,0,157780
2022-12-24,Norte,AC,0,2036,0,157780
2022-12-25,Norte,AC,0,2036,0,157780
2022-12-26,Norte,AC,2,2038,363,158143
2022-12-27,Norte,AC,2,2040,5,158148
2022-12-28,Norte,AC,0,2040,170,158318
2022-12-29,Norte,AC,0,2040,342,158660
2022-12-30,Norte,AC,0,2040,9,158669
2022-12-31,Norte,AC,0,2040,0,158669
2023-01-01,Norte,AC,0,2040,0,158669
2023-01-02,Norte,AC,0,2040,164,158833
2023-01-03,Norte,AC,0,2040,140,158973
2023-01-04,Norte,AC,0,2040,216,159189
2023-01-05,Norte,AC,0,2040,205,159394
2023-01-06,Norte,AC,0,2040,233,159627
2023-01-07,Norte,AC,1,2041,0,159627
2023-01-08,Norte,AC,0,2041,83,159710
2023-01-09,Norte,AC,0,2041,-31,159679
2023-01-10,Norte,AC,0,2041,73,159752
2023-01-11,Norte,AC,0,2041,63,159815
2023-01-12,Norte,AC,0,2041,63,159878
2023-01-13,Norte,AC,0,2041,0,159878
2023-01-14,Norte,AC,0,2041,2,159880
2023-01-15,Norte,AC,0,2041,0,159880
2023-01-16,Norte,AC,0,2041,135,160015
2023-01-17,Norte,AC,0,2041,24,160039
2023-01-18,Norte,AC,0,2041,30,160069
2023-01-19,Norte,AC,0,2041,19,160088
2023-01-20,Norte,AC,0,2041,18,160106
2023-01-21,Norte,AC,0,2041,5,160111
2023-01-22,Norte,AC,0,2041,2,160113
2023-01-23,Norte,AC,0,2041,3,160116
2023-01-24,Norte,AC,0,2041,0,160116
2023-01-25,Norte,AC,0,2041,11,160127
2023-01-26,Norte,AC,0,2041,15,160142
2023-01-27,Norte,AC,0,2041,17,160159
2023-01-28,Norte,AC,0,2041,4,160163
2023-01-29,Norte,AC,0,2041,3,160166
2023-01-30,Norte,AC,0,2041,1,160167
2023-01-31,Norte,AC,0,2041,10,160177
2023-02-01,Norte,AC,2,2043,11,160188
2023-02-02,Norte,AC,0,2043,3,160191
2023-02-03,Norte,AC,0,2043,0,160191
2023-02-04,Norte,AC,0,2043,2,160193
2023-02-05,Norte,AC,0,2043,10,160203
2023-02-06,Norte,AC,0,2043,1,160204
2023-02-07,Norte,AC,0,2043,19,160223
2023-02-08,Norte,AC,0,2043,0,160223
2023-02-09,Norte,AC,0,2043,33,160256
2023-02-10,Norte,AC,0,2043,5,160261
2023-02-11,Norte,AC,0,2043,0,160261
2023-02-12,Norte,AC,0,2043,10,160271
2023-02-13,Norte,AC,0,2043,5,160276
2023-02-14,Norte,AC,0,2043,0,160276
2023-02-15,Norte,AC,0,2043,0,160276
2023-02-16,Norte,AC,0,2043,32,160308
2023-02-17,Norte,AC,0,2043,20,160328
2023-02-18,Norte,AC,0,2043,0,160328
2023-02-19,Norte,AC,0,2043,21,160349
2023-02-20,Norte,AC,0,2043,0,160349
2023-02-21,Norte,AC,0,2043,0,160349
2023-02-22,Norte,AC,0,2043,0,160349
2023-02-23,Norte,AC,0,2043,17,160366
2023-02-24,Norte,AC,0,2043,11,160377
2023-02-25,Norte,AC,0,2043,5,160382
2023-02-26,Norte,AC,0,2043,0,160382
2023-02-27,Norte,AC,0,2043,4,160386
2023-02-28,Norte,AC,0,2043,0,160386
2023-03-01,Norte,AC,0,2043,1,160387
2023-03-02,Norte,AC,0,2043,36,160423
2023-03-03,Norte,AC,0,2043,10,160433
2023-03-04,Norte,AC,0,2043,19,160452
2023-03-05,Norte,AC,0,2043,0,160452
2023-03-06,Norte,AC,0,2043,0,160452
2023-03-07,Norte,AC,0,2043,0,160452
2023-03-08,Norte,AC,0,2043,0,160452
2023-03-09,Norte,AC,0,2043,0,160452
2023-03-10,Norte,AC,0,2043,0,160452
2023-03-11,Norte,AC,0,2043,78,160530
2023-03-12,Norte,AC,0,2043,0,160530
2023-03-13,Norte,AC,0,2043,0,160530
2023-03-14,Norte,AC,0,2043,0,160530
2023-03-15,Norte,AC,0,2043,0,160530
2023-03-16,Norte,AC,0,2043,0,160530
2023-03-17,Norte,AC,0,2043,0,160530
2023-03-18,Norte,AC,1,2044,148,160678
2023-03-19,Norte,AC,0,2044,0,160678
2023-03-20,Norte,AC,0,2044,0,160678
2023-03-21,Norte,AC,0,2044,0,160678
2023-03-22,Norte,AC,0,2044,0,160678
2023-03-23,Norte,AC,0,2044,0,160678
2023-03-24,Norte,AC,0,2044,0,160678
2023-03-25,Norte,AC,0,2044,317,160995
2023-03-26,Norte,AC,0,2044,0,160995
2023-03-27,Norte,AC,0,2044,0,160995
2023-03-28,Norte,AC,0,2044,0,160995
2023-03-29,Norte,AC,0,2044,0,160995
2023-03-30,Norte,AC,0,2044,0,160995
2023-03-31,Norte,AC,0,2044,0,160995
2023-04-01,Norte,AC,0,2044,322,161317
2023-04-02,Norte,AC,0,2044,0,161317
2023-04-03,Norte,AC,0,2044,0,161317
2023-04-04,Norte,AC,0,2044,0,161317
2023-04-05,Norte,AC,0,2044,0,161317
2023-04-06,Norte,AC,0,2044,0,161317
2023-04-07,Norte,AC,0,2044,0,161317
2023-04-08,Norte,AC,1,2045,15,161332
2023-04-09,Norte,AC,0,2045,0,161332
2023-04-10,Norte,AC,0,2045,0,161332
2023-04-11,Norte,AC,0,2045,0,161332
2023-04-12,Norte,AC,0,2045,0,161332
2023-04-13,Norte,AC,0,2045,0,161332
2023-04-14,Norte,AC,0,2045,0,161332
2023-04-15,Norte,AC,0,2045,746,162078
2023-04-16,Norte,AC,0,2045,0,162078
2023-04-17,Norte,AC,0,2045,0,162078
2023-04-18,Norte,AC,0,2045,0,162078
2023-04-19,Norte,AC,0,2045,0,162078
2023-04-20,Norte,AC,0,2045,0,162078
2023-04-21,Norte,AC,0,2045,0,162078
2023-04-22,Norte,AC,2,2047,376,162454
2023-04-23,Norte,AC,0,2047,0,162454
2023-04-24,Norte,AC,0,2047,0,162454
2023-04-25,Norte,AC,0,2047,0,162454
2023-04-26,Norte,AC,0,2047,0,162454
2023-04-27,Norte,AC,0,2047,0,162454
2023-04-28,Norte,AC,0,2047,0,162454
2023-04-29,Norte,AC,4,2051,333,162787
2023-04-30,Norte,AC,0,2051,0,162787
2023-05-01,Norte,AC,0,2051,0,162787
2023-05-02,Norte,AC,0,2051,0,162787
2023-05-03,Norte,AC,0,2051,0,162787
2023-05-04,Norte,AC,0,2051,0,162787
2023-05-05,Norte,AC,0,2051,0,162787
2023-05-06,Norte,AC,3,2054,313,163100
2023-05-07,Norte,AC,0,2054,0,163100
2023-05-08,Norte,AC,0,2054,0,163100
2023-05-09,Norte,AC,0,2054,0,163100
2023-05-10,Norte,AC,0,2054,0,163100
2023-05-11,Norte,AC,0,2054,0,163100
2023-05-12,Norte,AC,0,2054,0,163100
2023-05-13,Norte,AC,0,2054,236,163336
2023-05-14,Norte,AC,0,2054,0,163336
2023-05-15,Norte,AC,0,2054,0,163336
2023-05-16,Norte,AC,0,2054,0,163336
2023-05-17,Norte,AC,0,2054,0,163336
2023-05-18,Norte,AC,0,2054,0,163336
