coduf,continente,regiao,data,casosAcumulado,obitosAcumulado,obitosNovos,casosAcumuladoMilhao,obitosNovosMilhao,totalVacinacoes,pessoasVacinadas,novasVacinacoes
MAR,Africa,Morocco,2021-02-25,482128,8592,18,12871,0,3204105,3160479,255160
MAR,Africa,Morocco,2021-02-26,482514,8598,6,12881,0,3424295,3327858,220190
MAR,Africa,Morocco,2021-02-27,482994,8608,10,12894,0,3597903,3435997,173608
MOZ,Africa,Mozambique,2021-01-19,27446,249,8,832,0,0,0,0
MOZ,Africa,Mozambique,2021-01-20,28270,253,4,857,0,0,0,0
MOZ,Africa,Mozambique,2021-01-21,29396,271,18,891,0,0,0,0
MOZ,Africa,Mozambique,2021-01-22,30225,283,12,916,0,0,0,0
MOZ,Africa,Mozambique,2021-01-23,30848,290,7,935,0,0,0,0
MOZ,Africa,Mozambique,2021-01-24,31628,297,7,959,0,0,0,0
MOZ,Africa,Mozambique,2021-01-25,32418,305,8,983,0,0,0,0
MOZ,Africa,Mozambique,2021-01-26,32781,319,14,994,0,0,0,0
MOZ,Africa,Mozambique,2021-01-27,34055,329,10,1032,0,0,0,0
MOZ,Africa,Mozambique,2021-01-28,34926,336,7,1059,0,0,0,0
MOZ,Africa,Mozambique,2021-01-29,35833,347,11,1086,0,0,0,0
MOZ,Africa,Mozambique,2021-01-30,37108,356,9,1125,0,0,0,0
MOZ,Africa,Mozambique,2021-01-31,37705,363,7,1143,0,0,0,0
MOZ,Africa,Mozambique,2021-02-01,38654,367,4,1172,0,0,0,0
MOZ,Africa,Mozambique,2021-02-02,39460,386,19,1196,0,0,0,0
MOZ,Africa,Mozambique,2021-02-03,40260,403,17,1221,0,0,0,0
MOZ,Africa,Mozambique,2021-02-04,41433,415,12,1256,0,0,0,0
MOZ,Africa,Mozambique,2021-02-05,42488,427,12,1288,0,0,0,0
MOZ,Africa,Mozambique,2021-02-06,43184,436,9,1309,0,0,0,0
MOZ,Africa,Mozambique,2021-02-07,44112,451,15,1337,0,0,0,0
MOZ,Africa,Mozambique,2021-02-08,44600,460,9,1352,0,0,0,0
MOZ,Africa,Mozambique,2021-02-09,44912,465,5,1362,0,0,0,0
MOZ,Africa,Mozambique,2021-02-10,45785,480,15,1388,0,0,0,0
MOZ,Africa,Mozambique,2021-02-11,46736,486,6,1417,0,0,0,0
MOZ,Africa,Mozambique,2021-02-12,47790,501,15,1449,0,0,0,0
MOZ,Africa,Mozambique,2021-02-13,48588,514,13,1473,0,0,0,0
MOZ,Africa,Mozambique,2021-02-14,49451,525,11,1499,0,0,0,0
MOZ,Africa,Mozambique,2021-02-15,50265,535,10,1524,0,0,0,0
MOZ,Africa,Mozambique,2021-02-16,50691,547,12,1537,0,0,0,0
MOZ,Africa,Mozambique,2021-02-17,51800,551,4,1571,0,0,0,0
MOZ,Africa,Mozambique,2021-02-18,52629,561,10,1596,0,0,0,0
MOZ,Africa,Mozambique,2021-02-19,53527,571,10,1623,0,0,0,0
MOZ,Africa,Mozambique,2021-02-20,54204,583,12,1644,0,0,0,0
MOZ,Africa,Mozambique,2021-02-21,54968,587,4,1667,0,0,0,0
MOZ,Africa,Mozambique,2021-02-22,55643,595,8,1687,0,0,0,0
MOZ,Africa,Mozambique,2021-02-23,56160,599,4,1703,0,0,0,0
MOZ,Africa,Mozambique,2021-02-24,56595,606,7,1716,0,0,0,0
MOZ,Africa,Mozambique,2021-02-25,56920,608,2,1726,0,0,0,0
MOZ,Africa,Mozambique,2021-02-26,57597,613,5,1746,0,0,0,0
MOZ,Africa,Mozambique,2021-02-27,58218,620,7,1765,0,0,0,0
MMR,Asia,Myanmar,2021-01-19,135243,2986,13,2496,0,0,0,0
MMR,Asia,Myanmar,2021-01-20,135721,2997,11,2505,0,0,0,0
MMR,Asia,Myanmar,2021-01-21,136166,3013,16,2513,0,0,0,0
MMR,Asia,Myanmar,2021-01-22,136591,3031,18,2521,0,0,0,0
MMR,Asia,Myanmar,2021-01-23,137098,3045,14,2530,0,0,0,0
MMR,Asia,Myanmar,2021-01-24,137574,3062,17,2539,0,0,0,0
MMR,Asia,Myanmar,2021-01-25,137957,3069,7,2546,0,0,0,0
MMR,Asia,Myanmar,2021-01-26,138368,3082,13,2553,0,0,0,0
MMR,Asia,Myanmar,2021-01-27,138802,3089,7,2561,0,3800,3800,3800
MMR,Asia,Myanmar,2021-01-28,139152,3103,14,2568,0,0,0,0
MMR,Asia,Myanmar,2021-01-29,139515,3115,12,2575,0,0,0,0
MMR,Asia,Myanmar,2021-01-30,139864,3125,10,2581,0,0,0,0
MMR,Asia,Myanmar,2021-01-31,140145,3131,6,2586,0,0,0,0
MMR,Asia,Myanmar,2021-02-01,140354,3138,7,2590,0,0,0,0
MMR,Asia,Myanmar,2021-02-02,140664,3146,8,2596,0,0,0,0
MMR,Asia,Myanmar,2021-02-03,140927,3160,14,2601,0,0,0,0
MMR,Asia,Myanmar,2021-02-04,141104,3163,3,2604,0,0,0,0
MMR,Asia,Myanmar,2021-02-05,141304,3168,5,2608,0,380000,380000,0
MMR,Asia,Myanmar,2021-02-06,141304,3168,0,2608,0,0,0,0
MMR,Asia,Myanmar,2021-02-07,141304,3168,0,2608,0,0,0,0
MMR,Asia,Myanmar,2021-02-08,141427,3177,9,2610,0,0,0,0
MMR,Asia,Myanmar,2021-02-09,141448,3180,3,2610,0,0,0,0
MMR,Asia,Myanmar,2021-02-10,141487,3181,1,2611,0,0,0,0
MMR,Asia,Myanmar,2021-02-11,141522,3184,3,2612,0,0,0,0
MMR,Asia,Myanmar,2021-02-12,141543,3188,4,2612,0,0,0,0
MMR,Asia,Myanmar,2021-02-13,141585,3188,0,2613,0,0,0,0
MMR,Asia,Myanmar,2021-02-14,141601,3189,1,2613,0,0,0,0
MMR,Asia,Myanmar,2021-02-15,141637,3190,1,2614,0,0,0,0
MMR,Asia,Myanmar,2021-02-16,141659,3192,2,2614,0,0,0,0
MMR,Asia,Myanmar,2021-02-17,141690,3192,0,2615,0,0,0,0
MMR,Asia,Myanmar,2021-02-18,141709,3192,0,2615,0,0,0,0
MMR,Asia,Myanmar,2021-02-19,141709,3192,0,2615,0,0,0,0
MMR,Asia,Myanmar,2021-02-20,141735,3196,4,2616,0,0,0,0
MMR,Asia,Myanmar,2021-02-21,141750,3196,0,2616,0,0,0,0
MMR,Asia,Myanmar,2021-02-22,141761,3197,1,2616,0,0,0,0
MMR,Asia,Myanmar,2021-02-23,141783,3197,0,2616,0,0,0,0
MMR,Asia,Myanmar,2021-02-24,141816,3197,0,2617,0,0,0,0
MMR,Asia,Myanmar,2021-02-25,141841,3198,1,2617,0,0,0,0
MMR,Asia,Myanmar,2021-02-26,141875,3198,0,2618,0,0,0,0
MMR,Asia,Myanmar,2021-02-27,141890,3199,1,2618,0,0,0,0
NAM,Africa,Namibia,2021-01-19,30995,301,9,12074,3,0,0,0
NAM,Africa,Namibia,2021-01-20,31253,304,3,12174,1,0,0,0
NAM,Africa,Namibia,2021-01-21,31515,309,5,12276,1,0,0,0
NAM,Africa,Namibia,2021-01-22,31838,319,10,12402,3,0,0,0
NAM,Africa,Namibia,2021-01-23,32199,322,3,12543,1,0,0,0
NAM,Africa,Namibia,2021-01-24,32411,331,9,12625,3,0,0,0
NAM,Africa,Namibia,2021-01-25,32636,338,7,12713,2,0,0,0
NAM,Africa,Namibia,2021-01-26,32943,345,7,12833,2,0,0,0
NAM,Africa,Namibia,2021-01-27,33248,346,1,12951,0,0,0,0
NAM,Africa,Namibia,2021-01-28,33455,350,4,13032,1,0,0,0
NAM,Africa,Namibia,2021-01-29,33692,354,4,13124,1,0,0,0
NAM,Africa,Namibia,2021-01-30,33828,357,3,13177,1,0,0,0
NAM,Africa,Namibia,2021-01-31,33940,358,1,13221,0,0,0,0
NAM,Africa,Namibia,2021-02-01,34168,358,0,13310,0,0,0,0
NAM,Africa,Namibia,2021-02-02,34270,359,1,13350,0,0,0,0
NAM,Africa,Namibia,2021-02-03,34372,364,5,13389,1,0,0,0
NAM,Africa,Namibia,2021-02-04,34519,372,8,13447,3,0,0,0
NAM,Africa,Namibia,2021-02-05,34615,376,4,13484,1,0,0,0
NAM,Africa,Namibia,2021-02-06,34845,378,2,13574,0,0,0,0
NAM,Africa,Namibia,2021-02-07,34974,379,1,13624,0,0,0,0
NAM,Africa,Namibia,2021-02-08,35070,380,1,13661,0,0,0,0
NAM,Africa,Namibia,2021-02-09,35201,383,3,13712,1,0,0,0
NAM,Africa,Namibia,2021-02-10,35242,387,4,13728,1,0,0,0
NAM,Africa,Namibia,2021-02-11,35353,390,3,13771,1,0,0,0
NAM,Africa,Namibia,2021-02-12,35554,390,0,13850,0,0,0,0
NAM,Africa,Namibia,2021-02-13,35797,391,1,13944,0,0,0,0
NAM,Africa,Namibia,2021-02-14,35952,395,4,14005,1,0,0,0
NAM,Africa,Namibia,2021-02-15,36225,399,4,14111,1,0,0,0
NAM,Africa,Namibia,2021-02-16,36366,401,2,14166,0,0,0,0
NAM,Africa,Namibia,2021-02-17,36440,403,2,14195,0,0,0,0
NAM,Africa,Namibia,2021-02-18,36680,405,2,14288,0,0,0,0
NAM,Africa,Namibia,2021-02-19,36993,405,0,14410,0,0,0,0
NAM,Africa,Namibia,2021-02-20,37295,409,4,14528,1,0,0,0
NAM,Africa,Namibia,2021-02-21,37483,409,0,14601,0,0,0,0
NAM,Africa,Namibia,2021-02-22,37742,409,0,14702,0,0,0,0
NAM,Africa,Namibia,2021-02-23,37896,409,0,14762,0,0,0,0
NAM,Africa,Namibia,2021-02-24,37976,412,3,14793,1,0,0,0
NAM,Africa,Namibia,2021-02-25,38206,412,0,14883,0,0,0,0
NAM,Africa,Namibia,2021-02-26,38424,414,2,14968,0,0,0,0
NAM,Africa,Namibia,2021-02-27,38643,416,2,15053,0,0,0,0
NRU,Oceania,Nauru,2021-01-19,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-01-20,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-01-21,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-01-22,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-01-23,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-01-24,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-01-25,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-01-26,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-01-27,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-01-28,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-01-29,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-01-30,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-01-31,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-01,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-02,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-03,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-04,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-05,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-06,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-07,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-08,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-09,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-10,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-11,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-12,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-13,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-14,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-15,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-16,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-17,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-18,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-19,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-20,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-21,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-22,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-23,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-24,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-25,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-26,0,0,0,0,0,0,0,0
NRU,Oceania,Nauru,2021-02-27,0,0,0,0,0,0,0,0
NPL,Asia,Nepal,2021-01-19,267992,2902,4,8772,0,0,0,0
NPL,Asia,Nepal,2021-01-20,268310,2908,6,8783,0,0,0,0
NPL,Asia,Nepal,2021-01-21,268646,2912,4,8794,0,0,0,0
NPL,Asia,Nepal,2021-01-22,268948,2919,7,8804,0,0,0,0
NPL,Asia,Nepal,2021-01-23,269180,2927,8,8811,0,0,0,0
NPL,Asia,Nepal,2021-01-24,269450,2934,7,8820,0,0,0,0
NPL,Asia,Nepal,2021-01-25,269789,2944,10,8831,0,0,0,0
NPL,Asia,Nepal,2021-01-26,270092,2950,6,8841,0,0,0,0
NPL,Asia,Nepal,2021-01-27,270375,2953,3,8850,0,0,0,0
NPL,Asia,Nepal,2021-01-28,270588,2953,0,8857,0,0,0,0
NPL,Asia,Nepal,2021-01-29,270745,2958,5,8863,0,0,0,0
NPL,Asia,Nepal,2021-01-30,270854,2960,2,8866,0,0,0,0
NPL,Asia,Nepal,2021-01-31,270959,2962,2,8870,0,0,0,0
NPL,Asia,Nepal,2021-02-01,271118,2962,0,8875,0,113175,113175,0
NPL,Asia,Nepal,2021-02-02,271289,2963,1,8880,0,0,0,0
NPL,Asia,Nepal,2021-02-03,271431,2964,1,8885,0,0,0,0
NPL,Asia,Nepal,2021-02-04,271602,2966,2,8891,0,158487,158487,0
NPL,Asia,Nepal,2021-02-05,271707,2968,2,8894,0,0,0,0
NPL,Asia,Nepal,2021-02-06,271806,2968,0,8897,0,0,0,0
NPL,Asia,Nepal,2021-02-07,271925,2971,3,8901,0,0,0,0
NPL,Asia,Nepal,2021-02-08,272055,2978,7,8905,0,0,0,0
NPL,Asia,Nepal,2021-02-09,272215,2980,2,8911,0,0,0,0
NPL,Asia,Nepal,2021-02-10,272349,2980,0,8915,0,0,0,0
NPL,Asia,Nepal,2021-02-11,272430,2985,5,8918,0,0,0,0
NPL,Asia,Nepal,2021-02-12,272557,2987,2,8922,0,0,0,0
NPL,Asia,Nepal,2021-02-13,272614,2987,0,8924,0,0,0,0
NPL,Asia,Nepal,2021-02-14,272718,2987,0,8927,0,0,0,0
NPL,Asia,Nepal,2021-02-15,272840,2988,1,8931,0,0,0,0
NPL,Asia,Nepal,2021-02-16,272945,2988,0,8935,0,0,0,0
NPL,Asia,Nepal,2021-02-17,273070,2988,0,8939,0,0,0,0
NPL,Asia,Nepal,2021-02-18,273166,2991,3,8942,0,0,0,0
NPL,Asia,Nepal,2021-02-19,273263,2994,3,8945,0,0,0,0
NPL,Asia,Nepal,2021-02-20,273351,2994,0,8948,0,402264,402264,0
NPL,Asia,Nepal,2021-02-21,273431,2994,0,8950,0,0,0,0
NPL,Asia,Nepal,2021-02-22,273556,2994,0,8955,0,0,0,0
NPL,Asia,Nepal,2021-02-23,273666,2998,4,8958,0,0,0,0
NPL,Asia,Nepal,2021-02-24,273760,2999,1,8961,0,0,0,0
NPL,Asia,Nepal,2021-02-25,273872,3000,1,8965,0,0,0,0
NPL,Asia,Nepal,2021-02-26,273984,3004,4,8969,0,0,0,0
NPL,Asia,Nepal,2021-02-27,274065,3006,2,8971,0,0,0,0
NLD,Europe,Netherlands,2021-01-19,916142,13031,57,52160,3,0,0,0
NLD,Europe,Netherlands,2021-01-20,920434,13141,110,52404,6,0,0,0
NLD,Europe,Netherlands,2021-01-21,926001,13227,86,52721,4,0,0,0
NLD,Europe,Netherlands,2021-01-22,931805,13322,95,53051,5,164549,164549,0
NLD,Europe,Netherlands,2021-01-23,937546,13404,82,53378,4,0,0,0
NLD,Europe,Netherlands,2021-01-24,942991,13487,83,53688,4,0,0,0
NLD,Europe,Netherlands,2021-01-25,947872,13522,35,53966,1,0,0,0
NLD,Europe,Netherlands,2021-01-26,951961,13567,45,54199,2,0,0,0
NLD,Europe,Netherlands,2021-01-27,955919,13647,80,54424,4,0,0,0
NLD,Europe,Netherlands,2021-01-28,960643,13719,72,54693,4,0,0,0
NLD,Europe,Netherlands,2021-01-29,965334,13795,76,54960,4,319892,297405,0
NLD,Europe,Netherlands,2021-01-30,969725,13861,66,55210,3,0,0,0
NLD,Europe,Netherlands,2021-01-31,973895,13940,79,55448,4,0,0,0
NLD,Europe,Netherlands,2021-02-01,977571,13979,39,55657,2,0,0,0
NLD,Europe,Netherlands,2021-02-02,980806,14017,38,55841,2,0,0,0
NLD,Europe,Netherlands,2021-02-03,984354,14094,77,56043,4,0,0,0
NLD,Europe,Netherlands,2021-02-04,988371,14154,60,56272,3,0,0,0
NLD,Europe,Netherlands,2021-02-05,992569,14219,65,56511,3,512789,447009,0
NLD,Europe,Netherlands,2021-02-06,996886,14281,62,56757,3,0,0,0
NLD,Europe,Netherlands,2021-02-07,1000972,14341,60,56989,3,0,0,0
NLD,Europe,Netherlands,2021-02-08,1004888,14386,45,57212,2,0,0,0
NLD,Europe,Netherlands,2021-02-09,1007145,14416,30,57341,1,0,0,0
NLD,Europe,Netherlands,2021-02-10,1008904,14503,87,57441,4,0,0,0
NLD,Europe,Netherlands,2021-02-11,1012076,14585,82,57622,4,0,0,0
NLD,Europe,Netherlands,2021-02-12,1016502,14650,65,57874,3,711334,561713,0
NLD,Europe,Netherlands,2021-02-13,1020829,14730,80,58120,4,0,0,0
NLD,Europe,Netherlands,2021-02-14,1024999,14778,48,58357,2,0,0,0
NLD,Europe,Netherlands,2021-02-15,1028422,14806,28,58552,1,0,0,0
NLD,Europe,Netherlands,2021-02-16,1031262,14829,23,58714,1,0,0,0
NLD,Europe,Netherlands,2021-02-17,1033952,14922,93,58867,5,0,0,0
NLD,Europe,Netherlands,2021-02-18,1037320,15016,94,59059,5,0,0,0
NLD,Europe,Netherlands,2021-02-19,1041877,15083,67,59318,3,928062,710279,0
NLD,Europe,Netherlands,2021-02-20,1046552,15129,46,59584,2,0,0,0
NLD,Europe,Netherlands,2021-02-21,1051089,15191,62,59843,3,0,0,0
NLD,Europe,Netherlands,2021-02-22,1055758,15211,20,60109,1,0,0,0
NLD,Europe,Netherlands,2021-02-23,1059937,15244,33,60347,1,0,0,0
NLD,Europe,Netherlands,2021-02-24,1063745,15337,93,60563,5,0,0,0
NLD,Europe,Netherlands,2021-02-25,1068113,15400,63,60812,3,0,0,0
NLD,Europe,Netherlands,2021-02-26,1073096,15429,29,61096,1,1235782,930837,0
NLD,Europe,Netherlands,2021-02-27,1078185,15500,71,61386,4,0,0,0
NCL,Oceania,New Caledonia,2021-01-19,44,0,0,151,0,0,0,0
NCL,Oceania,New Caledonia,2021-01-20,44,0,0,151,0,0,0,0
NCL,Oceania,New Caledonia,2021-01-21,44,0,0,151,0,0,0,0
NCL,Oceania,New Caledonia,2021-01-22,44,0,0,151,0,0,0,0
NCL,Oceania,New Caledonia,2021-01-23,44,0,0,151,0,0,0,0
NCL,Oceania,New Caledonia,2021-01-24,44,0,0,151,0,0,0,0
NCL,Oceania,New Caledonia,2021-01-25,44,0,0,151,0,0,0,0
NCL,Oceania,New Caledonia,2021-01-26,44,0,0,151,0,0,0,0
NCL,Oceania,New Caledonia,2021-01-27,44,0,0,151,0,0,0,0
NCL,Oceania,New Caledonia,2021-01-28,44,0,0,151,0,0,0,0
NCL,Oceania,New Caledonia,2021-01-29,47,0,0,162,0,0,0,0
NCL,Oceania,New Caledonia,2021-01-30,47,0,0,162,0,0,0,0
NCL,Oceania,New Caledonia,2021-01-31,47,0,0,162,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-01,47,0,0,162,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-02,47,0,0,162,0,1118,1118,0
NCL,Oceania,New Caledonia,2021-02-03,47,0,0,162,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-04,47,0,0,162,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-05,49,0,0,168,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-06,49,0,0,168,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-07,49,0,0,168,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-08,50,0,0,172,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-09,50,0,0,172,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-10,50,0,0,172,0,1672,1672,0
NCL,Oceania,New Caledonia,2021-02-11,50,0,0,172,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-12,52,0,0,179,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-13,52,0,0,179,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-14,52,0,0,179,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-15,52,0,0,179,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-16,52,0,0,179,0,2726,2454,0
NCL,Oceania,New Caledonia,2021-02-17,52,0,0,179,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-18,55,0,0,189,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-19,55,0,0,189,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-20,55,0,0,189,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-21,55,0,0,189,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-22,55,0,0,189,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-23,55,0,0,189,0,4457,3432,0
NCL,Oceania,New Caledonia,2021-02-24,55,0,0,189,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-25,57,0,0,196,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-26,58,0,0,200,0,0,0,0
NCL,Oceania,New Caledonia,2021-02-27,58,0,0,200,0,0,0,0
NZL,Oceania,New Zealand,2021-01-19,1912,25,0,368,0,0,0,0
NZL,Oceania,New Zealand,2021-01-20,1912,25,0,368,0,0,0,0
NZL,Oceania,New Zealand,2021-01-21,1921,25,0,370,0,0,0,0
NZL,Oceania,New Zealand,2021-01-22,1921,25,0,370,0,0,0,0
NZL,Oceania,New Zealand,2021-01-23,1927,25,0,371,0,0,0,0
NZL,Oceania,New Zealand,2021-01-24,1933,25,0,372,0,0,0,0
NZL,Oceania,New Zealand,2021-01-25,1934,25,0,372,0,0,0,0
NZL,Oceania,New Zealand,2021-01-26,1939,25,0,373,0,0,0,0
NZL,Oceania,New Zealand,2021-01-27,1944,25,0,374,0,0,0,0
NZL,Oceania,New Zealand,2021-01-28,1947,25,0,375,0,0,0,0
NZL,Oceania,New Zealand,2021-01-29,1948,25,0,375,0,0,0,0
NZL,Oceania,New Zealand,2021-01-30,1948,25,0,375,0,0,0,0
NZL,Oceania,New Zealand,2021-01-31,1948,25,0,375,0,0,0,0
NZL,Oceania,New Zealand,2021-02-01,1950,25,0,376,0,0,0,0
NZL,Oceania,New Zealand,2021-02-02,1952,25,0,376,0,0,0,0
NZL,Oceania,New Zealand,2021-02-03,1958,25,0,377,0,0,0,0
NZL,Oceania,New Zealand,2021-02-04,1960,25,0,377,0,0,0,0
NZL,Oceania,New Zealand,2021-02-05,1960,25,0,377,0,0,0,0
NZL,Oceania,New Zealand,2021-02-06,1965,25,0,378,0,0,0,0
NZL,Oceania,New Zealand,2021-02-07,1965,25,0,378,0,0,0,0
NZL,Oceania,New Zealand,2021-02-08,1966,25,0,379,0,0,0,0
NZL,Oceania,New Zealand,2021-02-09,1968,25,0,379,0,0,0,0
NZL,Oceania,New Zealand,2021-02-10,1969,25,0,379,0,0,0,0
NZL,Oceania,New Zealand,2021-02-11,1971,25,0,380,0,0,0,0
NZL,Oceania,New Zealand,2021-02-12,1972,25,0,380,0,0,0,0
NZL,Oceania,New Zealand,2021-02-13,1975,25,0,380,0,0,0,0
NZL,Oceania,New Zealand,2021-02-14,1981,25,0,382,0,1,1,0
NZL,Oceania,New Zealand,2021-02-15,1982,25,0,382,0,2,2,1
NZL,Oceania,New Zealand,2021-02-16,1985,26,1,382,0,0,0,0
NZL,Oceania,New Zealand,2021-02-17,1989,26,0,383,0,3,3,0
NZL,Oceania,New Zealand,2021-02-18,1993,26,0,384,0,0,0,0
NZL,Oceania,New Zealand,2021-02-19,1993,26,0,384,0,32,32,0
NZL,Oceania,New Zealand,2021-02-20,1995,26,0,384,0,97,97,65
NZL,Oceania,New Zealand,2021-02-21,2002,26,0,386,0,167,166,70
NZL,Oceania,New Zealand,2021-02-22,2006,26,0,386,0,615,614,448
NZL,Oceania,New Zealand,2021-02-23,2010,26,0,387,0,973,972,358
NZL,Oceania,New Zealand,2021-02-24,2013,26,0,388,0,1788,1787,815
NZL,Oceania,New Zealand,2021-02-25,2016,26,0,388,0,2888,2887,1100
NZL,Oceania,New Zealand,2021-02-26,2017,26,0,388,0,4497,4496,1609
NZL,Oceania,New Zealand,2021-02-27,2021,26,0,389,0,5838,5837,1341
NIC,North America,Nicaragua,2021-01-19,4916,167,0,707,0,0,0,0
NIC,North America,Nicaragua,2021-01-20,4953,168,1,712,0,0,0,0
NIC,North America,Nicaragua,2021-01-21,4953,168,0,712,0,0,0,0
NIC,North America,Nicaragua,2021-01-22,4953,168,0,712,0,0,0,0
NIC,North America,Nicaragua,2021-01-23,4953,168,0,712,0,0,0,0
NIC,North America,Nicaragua,2021-01-24,4953,168,0,712,0,0,0,0
NIC,North America,Nicaragua,2021-01-25,4953,168,0,712,0,0,0,0
NIC,North America,Nicaragua,2021-01-26,4953,168,0,712,0,0,0,0
NIC,North America,Nicaragua,2021-01-27,4992,169,1,718,0,0,0,0
NIC,North America,Nicaragua,2021-01-28,4992,169,0,718,0,0,0,0
NIC,North America,Nicaragua,2021-01-29,4992,169,0,718,0,0,0,0
NIC,North America,Nicaragua,2021-01-30,4992,169,0,718,0,0,0,0
NIC,North America,Nicaragua,2021-01-31,4992,169,0,718,0,0,0,0
NIC,North America,Nicaragua,2021-02-01,4992,169,0,718,0,0,0,0
NIC,North America,Nicaragua,2021-02-02,4992,169,0,718,0,0,0,0
NIC,North America,Nicaragua,2021-02-03,5027,170,1,723,0,0,0,0
NIC,North America,Nicaragua,2021-02-04,5027,170,0,723,0,0,0,0
NIC,North America,Nicaragua,2021-02-05,5027,170,0,723,0,0,0,0
NIC,North America,Nicaragua,2021-02-06,5027,170,0,723,0,0,0,0
NIC,North America,Nicaragua,2021-02-07,5027,170,0,723,0,0,0,0
NIC,North America,Nicaragua,2021-02-08,5027,170,0,723,0,0,0,0
NIC,North America,Nicaragua,2021-02-09,5027,170,0,723,0,0,0,0
NIC,North America,Nicaragua,2021-02-10,5064,171,1,728,0,0,0,0
NIC,North America,Nicaragua,2021-02-11,5064,171,0,728,0,0,0,0
NIC,North America,Nicaragua,2021-02-12,5064,171,0,728,0,0,0,0
NIC,North America,Nicaragua,2021-02-13,5064,171,0,728,0,0,0,0
NIC,North America,Nicaragua,2021-02-14,5064,171,0,728,0,0,0,0
NIC,North America,Nicaragua,2021-02-15,5064,171,0,728,0,0,0,0
NIC,North America,Nicaragua,2021-02-16,5064,171,0,728,0,0,0,0
NIC,North America,Nicaragua,2021-02-17,5106,172,1,734,0,0,0,0
NIC,North America,Nicaragua,2021-02-18,5106,172,0,734,0,0,0,0
NIC,North America,Nicaragua,2021-02-19,5106,172,0,734,0,0,0,0
